DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
1984-07-24 17:51:13,mobile,20:46:08,1641,6222
2022-08-28 18:41:23,desktop,22:09:10,1218,5387
2020-10-10 01:26:04,web application,14:10:42,703,3808
1976-03-10 13:36:39,mobile,20:59:02,528,5505
2001-04-01 16:43:43,desktop,01:47:30,1785,2757
1990-03-21 06:49:04,desktop,17:46:41,3434,4567
2008-01-21 22:29:13,mobile,20:29:38,630,6029
2004-12-29 21:48:21,desktop,05:21:43,3430,7627
1999-10-31 13:35:57,desktop,17:13:30,542,4580
1994-10-04 03:01:53,mobile,22:41:23,7,329
2020-06-10 22:13:04,mobile,02:34:08,1546,4996
2009-11-11 01:44:29,web application,23:50:08,3210,3421
2004-06-20 10:43:35,mobile,13:09:27,22,5134
2009-01-23 16:22:24,desktop,17:36:22,3408,260
1997-02-24 15:29:37,desktop,05:32:43,1744,3294
1974-12-08 04:33:06,mobile,14:34:57,64,643
1986-04-07 12:18:31,web application,02:06:31,3344,2002
1975-08-31 02:53:30,web application,08:24:05,1728,2721
2016-01-28 08:44:01,web application,02:00:49,875,8781
1978-08-10 21:52:57,mobile,11:44:43,3084,3366
2014-02-18 22:01:53,mobile,02:27:05,1964,5449
1979-09-25 19:36:29,web application,15:13:08,2576,7911
2014-05-02 09:12:52,web application,08:39:02,3341,8361
1974-01-06 00:36:45,mobile,12:01:27,1025,6953
1983-06-06 07:23:55,mobile,07:42:19,3301,3841
1997-07-15 14:59:48,mobile,09:15:57,1,7828
2007-04-11 19:31:33,web application,12:26:58,760,2205
1979-04-24 21:50:17,mobile,18:34:56,2970,2853
1999-01-28 15:53:24,mobile,06:17:25,1652,2887
1979-07-11 12:21:57,desktop,10:45:41,3061,2056
1985-03-25 13:47:33,mobile,12:03:41,2634,1068
1979-02-15 02:44:33,desktop,20:00:42,673,2809
1997-08-12 22:26:34,web application,00:46:55,3116,1629
1975-10-30 14:39:53,web application,09:41:08,1125,4489
1983-02-25 19:09:38,web application,19:36:16,1025,872
2021-03-08 02:00:25,desktop,05:37:12,1946,1405
1981-07-27 14:15:31,mobile,17:28:11,87,3087
2004-05-31 04:27:59,web application,02:43:47,516,8294
1982-12-18 22:51:36,web application,13:07:11,677,7837
1983-02-27 17:19:17,web application,06:14:15,1991,2783
2009-07-18 21:30:32,desktop,07:45:17,2484,687
1976-06-25 00:27:56,mobile,10:34:49,122,6994
2016-08-18 20:55:01,desktop,12:09:25,3078,4559
2013-06-07 03:36:54,desktop,15:50:42,1306,5384
1981-11-07 14:33:11,web application,11:09:19,1895,92
2004-01-27 18:21:17,mobile,13:17:38,948,7048
2015-03-28 22:07:28,desktop,06:51:05,3059,160
2009-12-30 06:34:19,web application,21:06:45,2366,2456
1988-01-01 03:16:54,web application,11:44:16,1659,2489
1974-05-03 02:18:50,web application,21:01:04,1941,6210
2014-06-13 20:15:45,web application,19:28:00,302,8688
1970-06-22 14:37:48,desktop,08:52:15,822,5296
1979-06-15 18:07:58,mobile,04:53:39,1359,8485
1986-01-25 11:28:33,desktop,13:28:57,318,3750
2010-01-31 21:46:38,web application,04:28:46,778,7247
1973-04-13 14:41:46,mobile,01:51:36,3396,8710
1979-02-16 20:14:59,mobile,12:33:39,3495,5276
1996-11-22 10:10:55,web application,14:20:39,1514,4235
1978-11-05 15:00:44,mobile,22:47:21,1836,2524
1989-03-26 00:34:04,web application,06:37:40,1080,2368
2007-10-18 20:22:49,mobile,18:18:37,2160,1740
2012-02-24 16:52:04,desktop,16:26:25,1207,520
1976-06-08 09:35:08,mobile,04:24:43,2047,2623
1987-12-03 10:48:44,web application,15:34:20,51,1439
1971-09-17 16:40:25,web application,07:29:59,2391,3375
2014-01-20 02:37:23,mobile,18:43:28,2592,7336
1997-10-02 19:13:05,web application,02:08:46,1634,6746
2005-10-19 11:53:23,web application,17:07:56,847,4319
2004-12-30 15:05:32,web application,18:54:12,1279,3839
1998-06-12 09:24:04,mobile,22:32:14,1632,568
2022-05-25 07:06:27,mobile,13:12:17,1873,7263
1998-02-05 23:06:48,mobile,22:20:45,2422,7060
1992-07-13 04:24:30,mobile,01:32:00,219,5154
1994-08-06 12:54:49,web application,10:08:10,3348,3705
2001-04-30 18:24:56,web application,04:31:51,2803,3081
1992-03-21 00:04:31,desktop,05:17:57,747,4928
2008-07-02 00:49:50,web application,11:27:23,890,2441
2007-01-07 09:16:35,mobile,16:17:29,1179,8875
2018-01-08 09:57:37,desktop,10:14:56,217,5843
1975-05-10 11:42:56,desktop,18:57:10,1626,508
2008-02-17 15:54:55,mobile,05:55:27,3209,2127
1970-12-21 18:12:23,mobile,08:18:04,2976,8802
2018-09-07 10:21:45,web application,09:34:16,1515,2329
1980-05-15 09:47:29,mobile,12:04:31,1302,453
1990-06-07 13:45:51,mobile,02:58:11,844,2141
1972-11-19 04:33:38,web application,09:35:39,2502,5884
1991-08-24 23:09:08,web application,05:16:26,1185,1853
1976-06-08 09:43:17,web application,09:52:39,3295,2789
1979-12-16 14:34:25,web application,16:28:17,1293,4912
2016-07-01 22:33:50,desktop,18:34:29,451,7835
2007-10-20 04:38:03,web application,20:56:15,1815,8182
2019-01-03 16:20:47,desktop,14:04:56,318,7730
2021-11-15 00:41:24,mobile,02:28:17,1337,4672
1976-07-22 05:22:09,mobile,07:36:33,1226,6457
1980-08-15 11:19:05,mobile,18:46:26,3218,8130
1997-07-29 03:32:12,web application,13:39:26,1481,6517
2021-05-15 07:35:54,web application,02:04:47,2851,7389
1987-12-30 07:07:50,web application,09:49:33,2572,6115
1970-08-29 20:01:52,mobile,18:41:25,2825,8207
2009-11-23 03:05:40,desktop,12:24:00,1884,6079
2013-07-01 16:48:23,web application,04:28:57,1501,7021
1994-01-22 23:36:17,mobile,21:48:59,3100,7151
1970-04-03 06:50:37,web application,19:39:47,944,1759
2009-06-18 23:27:33,mobile,07:50:38,3429,8963
1993-08-07 05:30:36,desktop,23:24:09,2045,6154
1974-03-15 05:46:18,desktop,05:32:46,2807,1474
2023-09-25 00:10:39,desktop,04:21:48,334,435
1974-08-15 00:16:43,web application,06:37:17,2868,2648
1996-05-16 03:44:06,desktop,13:35:27,1798,5635
2014-01-21 21:14:35,desktop,13:10:17,792,3923
1989-07-08 21:47:45,web application,20:51:57,3310,8450
1991-10-05 16:59:57,web application,18:58:34,2113,8749
2011-04-01 00:48:51,desktop,14:31:41,1635,8501
1998-11-05 10:18:51,mobile,19:12:16,278,7084
1993-11-04 04:14:49,mobile,11:11:22,1223,5883
1990-12-28 04:47:57,web application,22:28:29,144,7238
2002-12-11 13:07:08,web application,01:10:59,2441,2703
2016-03-17 02:53:32,mobile,11:26:12,1646,1720
2006-09-21 06:46:23,web application,00:46:36,3058,4821
2007-04-23 09:50:39,mobile,11:50:59,225,6012
1975-02-19 10:47:56,desktop,12:34:39,1780,4550
1999-04-16 17:38:49,mobile,03:07:40,1847,1899
2000-08-16 19:52:06,mobile,21:34:10,2613,7740
1988-07-18 19:57:57,mobile,21:09:25,214,3424
2009-04-14 08:12:36,desktop,22:29:18,2423,2616
1990-12-21 20:52:23,desktop,04:13:32,77,5163
1972-05-07 20:13:24,mobile,11:52:06,912,8011
2023-12-13 09:12:36,web application,07:31:55,2257,7926
2015-01-01 01:10:21,web application,06:35:04,2035,7449
1989-02-03 16:09:32,web application,07:25:18,3174,1086
1979-10-20 09:32:47,desktop,21:45:33,1222,5212
1974-05-15 20:30:17,mobile,16:07:41,2949,5458
1995-11-07 02:39:31,desktop,04:52:40,1316,6765
2020-10-29 21:15:46,web application,00:33:43,1136,5538
1976-11-28 17:08:44,mobile,03:11:09,1890,4319
1980-01-26 15:23:34,mobile,15:55:58,1064,8734
1991-04-18 06:50:47,desktop,02:52:56,795,6765
1983-09-17 14:37:03,web application,16:07:58,702,8914
1980-06-26 22:51:34,mobile,06:00:53,2182,8105
1997-05-26 08:56:20,web application,05:07:58,2934,1638
1999-07-21 03:45:04,web application,03:05:08,2092,8255
1993-08-15 15:44:33,mobile,18:43:29,1838,4361
2015-10-08 17:08:28,web application,13:53:01,1580,6404
2002-12-30 13:12:50,mobile,21:57:21,769,3672
1982-04-11 21:53:28,desktop,08:56:52,3077,3323
2013-04-04 13:42:50,web application,16:50:01,2661,4477
1985-04-12 22:13:07,mobile,22:27:11,943,1792
2001-01-17 18:32:18,web application,14:08:43,1945,5369
2013-04-07 17:17:16,web application,19:42:08,2396,8725
1979-06-19 20:28:14,web application,08:53:02,1008,1661
1976-07-05 07:22:16,web application,21:04:03,1261,3166
2009-03-20 08:01:10,web application,10:40:30,751,245
1972-04-10 13:37:51,desktop,10:54:31,1174,6811
1995-11-23 22:43:31,mobile,02:02:38,1676,5305
1970-10-28 05:48:50,web application,20:40:44,3166,5846
2002-05-23 05:52:34,web application,00:54:30,1888,5708
1984-03-25 09:14:57,web application,05:09:06,1956,2482
1997-08-13 05:04:00,web application,13:11:37,1300,3350
2009-05-22 04:26:53,desktop,08:02:28,2811,6925
2012-09-20 11:33:40,web application,06:47:12,3148,2324
1979-07-30 10:04:09,desktop,20:45:09,842,1056
1977-12-15 16:14:06,desktop,20:09:12,2568,8529
1998-04-20 20:27:02,desktop,11:43:21,662,1164
1971-09-08 17:23:28,web application,08:18:37,611,1065
2000-07-02 05:56:43,desktop,23:35:43,1173,2091
1996-09-08 09:14:25,web application,02:15:35,833,2344
2009-09-24 13:48:45,mobile,14:46:40,1808,8453
1981-03-02 11:33:24,mobile,07:51:28,2561,5610
1994-09-22 10:14:57,desktop,11:41:04,2721,6293
1995-02-14 04:45:36,mobile,00:44:03,836,3332
2018-08-05 19:52:45,desktop,18:58:58,376,4459
1980-04-03 08:19:35,desktop,19:01:18,2794,227
2009-03-27 11:18:22,mobile,16:56:34,525,7012
1983-05-12 08:45:47,desktop,17:04:46,962,6493
1974-06-29 06:25:29,desktop,02:56:38,3299,3214
1988-06-02 08:07:38,mobile,15:47:39,2223,6263
1985-05-09 23:13:32,web application,14:01:46,3043,6960
1981-11-30 10:58:42,mobile,12:11:51,1826,5768
2006-03-12 16:41:58,mobile,09:43:03,1486,7025
1971-09-05 03:58:55,mobile,00:16:21,2614,287
1982-07-09 16:26:25,desktop,21:14:21,1339,6941
1980-05-11 06:02:10,web application,15:16:18,1797,4551
2001-05-05 02:53:12,mobile,17:55:00,2116,3793
1984-06-14 12:13:57,web application,11:35:32,1514,7839
2005-06-23 19:14:25,desktop,17:30:39,1007,6227
1982-08-20 21:44:21,mobile,04:23:52,2728,3088
1973-05-15 15:40:40,web application,02:09:29,2017,4338
1981-11-12 00:37:43,web application,05:33:09,2672,987
2008-10-19 06:37:21,web application,20:06:39,434,8495
1996-05-07 00:27:30,mobile,07:47:25,881,8863
1985-06-11 23:12:23,mobile,15:54:32,3141,2341
1999-07-19 16:49:45,mobile,02:08:14,2903,6163
1970-09-06 04:44:53,web application,16:35:28,1875,1775
1983-03-27 05:04:39,mobile,08:20:26,260,3517
1993-09-28 19:06:34,desktop,20:48:19,3281,6457
2004-02-14 01:26:10,desktop,15:34:26,440,7837
2019-06-14 02:52:37,desktop,21:06:31,2825,5584
2006-04-23 07:00:21,desktop,12:42:05,944,7650
1995-10-26 09:05:54,web application,10:56:14,2468,4193
1976-08-13 01:35:29,mobile,21:54:07,465,4878
1985-04-01 22:27:29,web application,15:32:09,295,7402
1983-08-14 02:50:59,desktop,17:48:33,3351,8394
1997-06-18 20:44:28,desktop,08:25:06,2685,4626
1983-11-03 19:35:29,desktop,14:51:44,591,515
1982-10-11 02:38:25,desktop,17:05:45,2185,7024
2006-02-26 14:00:03,mobile,01:36:40,687,8157
1975-05-16 14:58:43,mobile,03:25:01,295,7330
2020-11-11 18:35:05,mobile,21:45:01,418,6451
1984-11-16 11:33:08,desktop,10:31:09,1344,1198
1992-07-06 02:17:30,desktop,00:11:46,352,5403
2020-03-10 11:33:14,mobile,00:07:59,2340,6007
2010-09-16 17:45:13,mobile,12:30:54,2294,1943
1970-03-26 17:49:06,desktop,12:52:08,2943,8577
1976-10-27 12:26:37,web application,22:52:36,1564,3157
2022-12-11 03:44:19,web application,17:25:26,159,8876
1976-11-01 09:01:22,desktop,07:11:47,3383,3553
2017-09-20 05:48:01,mobile,09:42:43,562,7119
1998-09-15 16:25:03,mobile,05:38:05,1338,8060
1999-09-11 23:18:04,web application,00:00:40,1717,4242
1993-08-19 20:53:22,desktop,22:11:28,1134,4994
1980-11-05 16:48:07,mobile,19:00:17,2288,6428
2017-07-22 02:02:55,desktop,09:32:45,2230,7409
1985-11-11 12:02:06,mobile,11:20:59,424,1625
2000-06-04 04:29:10,desktop,09:01:29,708,8101
2017-03-01 01:33:08,web application,12:35:31,1818,283
1978-05-11 02:55:14,desktop,06:30:31,2376,7866
1976-12-23 20:22:30,web application,14:32:10,768,1865
1989-07-31 17:48:12,desktop,18:43:21,114,2388
2008-06-21 02:00:51,web application,01:26:18,812,7469
2012-01-24 10:02:42,mobile,04:32:29,2997,4877
1988-07-08 19:22:54,web application,23:59:37,1040,7190
1978-12-25 04:32:33,desktop,19:35:18,112,2460
2003-07-14 16:55:23,web application,22:35:51,1481,136
1987-03-24 20:45:42,web application,21:32:19,628,8139
2002-12-23 18:59:28,desktop,07:35:11,1949,3435
2020-05-17 19:57:12,mobile,14:58:32,2999,4747
1987-09-25 11:37:19,web application,21:30:58,1457,87
2019-08-01 14:00:40,mobile,08:27:45,2032,8986
1999-06-10 00:56:38,web application,22:39:28,1730,2962
1970-04-08 13:10:04,desktop,12:01:32,3145,6505
2018-11-07 16:47:30,web application,07:17:26,3360,6412
2008-07-28 19:05:03,mobile,20:38:57,895,4579
1990-06-20 10:45:44,mobile,02:59:11,1815,348
1979-01-21 14:44:39,desktop,10:07:41,770,6201
1991-05-05 09:23:21,mobile,17:19:42,2105,5645
2015-10-03 05:33:34,web application,22:22:51,3154,8531
2011-07-05 10:03:33,web application,22:05:14,3010,5888
1990-02-12 21:03:03,mobile,11:44:14,2147,7060
1976-02-13 20:52:43,desktop,08:52:34,1266,5799
1988-03-09 01:29:13,web application,05:16:22,2466,941
2022-11-12 09:54:23,mobile,17:01:21,2673,3377
2007-02-07 01:55:55,mobile,22:33:41,2809,224
1981-07-19 13:41:16,desktop,19:26:34,2501,4065
2016-09-15 14:32:16,web application,18:56:35,501,8482
1985-10-01 08:01:04,mobile,19:14:17,3273,3189
1992-08-21 09:15:22,web application,12:15:05,2646,5452
2022-08-09 00:55:27,mobile,22:32:24,2568,1116
1996-10-17 17:22:16,mobile,01:41:16,2411,1813
1976-05-29 05:57:42,web application,07:30:18,2615,2072
1993-07-02 14:42:49,desktop,21:23:29,1425,7024
1981-01-17 07:14:28,desktop,20:42:09,3392,6764
1973-05-18 02:48:23,mobile,08:11:03,934,7388
2004-08-31 07:21:21,web application,11:40:47,2293,7738
1988-11-23 01:31:41,mobile,17:54:52,387,1283
2001-07-05 23:47:25,desktop,19:24:41,1206,2890
2007-04-30 05:09:16,web application,06:03:42,1526,5132
2017-07-11 23:33:25,mobile,01:58:02,2065,932
2004-03-02 15:22:33,desktop,08:14:42,198,4633
1985-05-28 07:03:44,web application,03:49:56,1404,8381
2001-03-19 23:19:52,mobile,05:24:43,1077,7143
1977-02-17 21:28:18,mobile,00:00:50,2279,886
1997-05-26 10:50:53,web application,01:01:37,2463,3871
2021-10-16 10:50:09,web application,05:38:07,555,2468
1994-04-17 19:03:04,mobile,09:27:56,1295,566
2014-05-16 22:30:07,mobile,02:40:06,223,3420
1970-09-26 15:56:26,web application,02:26:22,544,8033
2001-11-15 01:22:47,desktop,20:22:55,2856,3911
2019-12-25 00:29:43,mobile,11:43:32,2388,1773
2018-03-21 11:13:34,desktop,03:02:27,85,3530
1972-07-13 18:56:38,desktop,08:47:24,3219,5743
1975-06-04 02:27:04,desktop,11:33:35,2576,5665
1979-02-26 01:59:57,mobile,08:03:35,1029,8668
1980-02-29 18:24:35,desktop,14:31:37,134,5601
1979-05-18 00:55:46,mobile,03:13:38,1058,3549
1985-02-21 06:49:05,desktop,09:36:38,3109,2405
1983-07-27 12:53:39,mobile,03:01:42,953,3056
2014-01-20 14:56:32,web application,18:56:01,1369,1842
1977-09-20 18:58:13,web application,06:34:52,1867,6186
2021-04-14 08:06:53,web application,02:39:33,2827,2763
2020-10-14 23:29:03,desktop,16:38:38,2675,593
1975-12-04 19:13:49,web application,16:10:44,2303,6671
2010-01-31 01:01:45,desktop,00:57:44,260,8616
1981-09-13 20:40:13,web application,08:49:00,3319,4266
1982-06-12 12:03:26,mobile,01:53:54,1544,7217
1998-08-18 07:29:17,web application,08:55:42,391,3594
2023-02-05 20:21:19,mobile,06:55:39,1057,4259
1981-07-27 03:22:36,mobile,11:18:50,1099,6951
1972-10-18 16:24:40,desktop,19:39:01,2938,4240
2015-12-10 10:04:40,mobile,06:37:44,3114,1215
2005-02-14 01:50:08,mobile,07:14:46,924,3542
2012-12-27 01:41:52,mobile,12:24:33,1233,1207
1985-05-17 14:06:45,mobile,12:24:07,1961,282
2016-10-14 09:56:04,web application,20:34:11,2423,8608
2011-10-11 06:32:30,web application,07:41:05,733,7178
1971-08-14 18:35:01,mobile,23:57:02,1820,3227
2004-01-01 22:45:17,mobile,23:03:24,2125,2151
2021-11-10 20:22:02,desktop,23:32:36,1730,6952
2022-08-05 19:08:58,desktop,15:11:47,509,6239
1988-10-26 22:01:23,web application,11:36:16,1359,5943
1988-11-06 15:30:34,desktop,15:22:55,568,6106
1980-01-29 22:48:22,mobile,07:19:33,2765,129
2020-02-20 05:49:51,mobile,11:20:12,1671,8687
1983-11-08 11:30:18,web application,23:38:44,3278,3239
2006-06-10 09:17:50,desktop,13:21:45,13,7457
2006-12-30 23:32:58,mobile,03:29:14,2789,516
2001-05-12 17:08:12,desktop,23:32:31,1994,4022
1995-11-29 21:27:29,desktop,14:06:15,3301,2643
1990-03-31 18:18:31,desktop,19:43:24,2161,256
2008-06-07 03:06:48,mobile,19:45:40,594,4292
1997-06-21 06:49:45,mobile,06:12:37,2478,8889
1976-04-07 20:24:06,web application,14:26:15,3369,4098
1995-10-15 11:54:01,web application,08:23:38,146,4060
1996-03-30 18:47:05,desktop,10:40:02,1097,6699
1992-03-01 08:54:59,web application,15:00:55,630,7746
2007-11-15 10:22:23,web application,09:37:16,62,2099
2006-04-20 12:12:08,desktop,16:40:23,2526,3889
1987-07-25 23:46:55,web application,02:26:07,664,4
1996-06-14 09:35:39,desktop,04:08:11,2774,1239
2005-04-05 01:46:00,mobile,14:44:37,748,7435
1984-06-04 13:47:49,web application,20:04:38,2510,3164
2013-10-29 21:57:09,mobile,19:13:37,1258,8990
1980-03-24 14:27:04,desktop,21:04:38,2605,7399
1978-06-11 10:49:29,web application,14:43:03,864,7033
1975-08-03 08:54:00,web application,16:42:45,822,4601
2012-05-19 11:19:34,web application,21:20:07,796,2507
1973-12-31 08:29:03,web application,20:34:30,2242,1754
1976-02-25 19:31:41,mobile,10:13:37,1002,1461
2017-10-09 21:11:36,web application,07:09:02,3034,8536
2003-09-15 04:24:01,web application,13:06:13,1138,5986
1987-06-11 11:26:59,web application,08:44:02,699,4368
1975-06-15 08:11:14,web application,11:18:11,1108,1294
1988-01-08 12:57:56,web application,18:29:42,2995,4108
2017-08-02 09:05:07,web application,02:45:37,1419,4188
2007-03-24 18:40:40,web application,05:19:40,2458,7521
1987-11-24 02:35:21,mobile,00:06:11,1083,540
1991-12-10 20:36:55,mobile,13:34:27,1757,8831
1986-04-03 06:38:23,web application,05:46:20,566,5692
2002-01-10 11:08:12,web application,16:25:23,2836,832
1989-05-24 13:59:42,mobile,17:41:37,3043,761
2010-10-12 10:19:21,web application,08:28:41,805,8210
1981-05-27 09:16:46,mobile,15:41:13,2138,2645
2005-02-28 09:53:32,desktop,03:06:41,563,2900
2011-06-06 11:17:39,web application,13:05:53,2530,235
1973-03-26 08:51:58,mobile,13:42:53,819,2242
1978-04-25 23:44:36,web application,00:36:32,1422,3231
1989-05-16 13:54:20,desktop,07:29:34,512,3663
2011-01-21 21:30:30,web application,14:07:41,3390,2830
1985-01-10 05:05:42,mobile,14:53:30,3345,6111
1972-08-06 02:50:30,web application,07:57:55,270,8693
1992-02-18 08:18:15,mobile,16:55:50,1876,8483
2000-04-15 08:09:41,mobile,13:53:40,412,3833
2013-11-25 14:03:48,desktop,09:14:30,247,1115
1998-10-17 23:46:22,desktop,22:57:45,2952,6949
1994-01-28 06:57:51,desktop,01:37:24,3399,8940
1979-07-13 07:00:11,mobile,03:53:38,477,2843
1978-03-09 10:03:09,web application,03:02:43,2693,5988
1984-08-18 17:12:36,mobile,20:38:33,1069,3648
1971-03-28 01:51:59,desktop,11:27:14,1409,684
2017-04-01 16:05:47,mobile,02:53:38,411,7724
2017-11-03 09:03:31,web application,08:00:56,3170,1735
1970-06-24 11:24:16,mobile,00:42:34,3262,5296
1972-12-17 03:45:52,mobile,07:06:44,3014,5278
1998-11-13 14:38:04,web application,00:51:00,2703,6432
2019-09-23 19:48:46,web application,21:20:03,1618,8752
1973-03-23 23:01:58,mobile,14:07:16,2578,5283
1975-06-05 11:19:24,web application,22:12:42,552,4169
2003-06-12 01:49:50,desktop,14:12:28,235,6470
1976-07-26 02:24:25,mobile,02:26:37,3032,8077
1981-06-22 00:57:45,web application,09:11:17,1911,6482
1989-11-11 18:46:06,web application,11:41:59,258,1080
1989-11-23 08:53:05,desktop,11:59:57,197,2720
1983-11-03 15:49:55,mobile,11:22:17,3194,524
1977-01-18 22:36:54,web application,23:08:17,3258,5997
2020-06-05 03:42:55,mobile,15:58:49,1855,2173
1995-11-19 09:04:22,desktop,14:01:53,566,2693
2006-06-19 08:42:53,mobile,00:56:44,463,3354
2012-10-24 00:41:29,web application,08:42:36,2665,6105
1985-01-12 10:46:33,mobile,13:49:34,184,3095
1987-12-23 09:35:26,desktop,11:30:38,2552,6556
1997-05-26 00:01:10,mobile,18:47:29,3008,7392
2016-01-23 06:52:55,desktop,08:31:41,7,4138
2010-03-16 15:19:00,mobile,11:43:28,1652,5580
1973-04-11 12:24:13,desktop,11:42:59,308,5734
2021-04-28 20:57:50,desktop,02:14:07,1984,1878
1980-05-31 14:46:30,mobile,00:45:08,3163,8288
1972-11-04 21:44:51,desktop,19:40:21,492,3450
2004-07-27 04:37:42,mobile,18:50:00,1721,562
2000-04-28 04:59:00,desktop,15:35:54,1726,8472
2016-11-09 22:23:57,mobile,23:43:32,2478,5949
1977-07-07 12:14:19,web application,16:32:29,1722,1750
2023-07-10 08:31:50,mobile,05:55:34,1453,7
1988-01-04 17:39:20,mobile,13:12:02,497,2739
2003-04-19 20:53:19,web application,19:30:10,1525,2678
1987-10-03 08:04:28,desktop,00:04:33,1849,8454
1990-11-10 21:03:49,web application,12:07:50,601,5053
1976-09-17 15:09:29,web application,02:29:49,1597,7922
1997-08-10 20:44:27,mobile,06:31:01,1744,7764
2019-05-19 10:06:51,mobile,12:51:26,1909,1655
2022-06-16 05:33:24,web application,07:58:34,2362,4385
1978-11-13 15:45:13,desktop,22:36:24,2975,16
2003-03-06 15:02:00,desktop,13:44:09,620,2547
1996-03-24 18:02:16,mobile,02:45:54,3173,8412
2015-03-02 19:25:30,web application,06:47:26,1543,3457
2021-08-15 18:11:23,web application,01:05:43,676,7740
1990-08-02 01:31:04,desktop,22:39:55,1820,1809
2006-05-04 21:49:27,web application,12:51:57,2707,4364
1996-04-14 00:18:56,desktop,02:17:43,314,8202
2006-02-19 17:37:00,web application,06:45:32,1880,6263
1970-09-25 21:35:52,web application,01:32:17,568,6466
1980-10-18 17:21:10,desktop,18:32:23,3251,588
1993-11-02 09:25:21,web application,05:03:31,3380,8798
1972-08-20 06:17:52,desktop,23:59:57,361,3664
