ID,DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
,2021-01-31 17:47:24,desktop,22:33:08,1306,363
,2022-07-19 08:00:49,mobile,01:25:38,1920,8730
,2023-08-30 15:40:35,web application,11:10:15,3061,3207
,2021-01-21 01:07:02,desktop,14:25:29,1501,3371
,2022-09-12 07:05:52,mobile,06:11:59,1414,7059
,2022-03-13 15:11:57,web application,11:44:27,1442,6810
,2022-05-26 04:12:44,mobile,02:35:55,871,8379
,2021-10-11 22:31:23,web application,23:09:57,607,6988
,2022-06-17 12:59:53,web application,18:52:44,2351,6489
,2021-07-01 06:22:59,web application,05:54:04,375,4127
,2021-06-30 14:24:35,desktop,10:38:19,2583,761
,2021-09-03 10:41:39,desktop,00:51:38,387,7428
,2021-07-01 23:16:22,mobile,04:25:20,2364,6585
,2022-09-13 19:18:15,mobile,04:57:05,132,8558
,2022-05-28 11:18:13,web application,20:28:04,2476,73
,2023-10-02 10:00:23,mobile,01:17:55,872,6833
,2022-04-29 04:47:31,mobile,09:03:16,1302,8672
,2021-01-06 08:42:56,web application,02:15:46,2383,4966
,2021-06-16 12:40:12,desktop,13:10:25,899,3936
,2022-12-15 10:04:48,web application,15:31:43,871,1181
,2022-01-09 05:20:32,mobile,23:21:32,799,3188
,2023-07-04 20:56:53,web application,12:17:37,343,3747
,2021-05-22 09:46:49,web application,22:42:14,536,1361
,2021-02-12 16:11:28,desktop,10:23:28,297,77
,2021-11-18 23:22:24,desktop,16:07:02,435,8379
,2022-08-26 07:42:47,desktop,07:04:45,2629,8621
,2022-07-26 06:35:22,desktop,19:00:23,1535,7611
,2022-10-16 21:12:47,web application,17:22:28,482,5426
,2023-02-04 10:07:57,web application,23:19:17,2083,4736
,2021-10-21 22:39:40,web application,17:33:16,2204,1139
,2023-04-22 22:07:47,mobile,09:33:57,1269,5468
,2023-06-05 01:56:51,web application,07:51:57,467,4282
,2021-06-15 21:55:19,mobile,05:29:45,1317,3170
,2022-12-15 12:21:31,web application,09:11:20,3302,6550
,2022-09-04 20:41:56,desktop,10:04:19,2089,4579
,2023-04-11 12:12:18,mobile,00:31:42,947,3467
,2021-12-30 09:17:32,web application,18:41:19,3280,886
,2022-11-16 18:34:37,mobile,21:46:49,805,4617
,2023-10-21 15:31:48,mobile,11:11:27,2911,3648
,2022-07-06 08:16:26,mobile,20:41:06,1761,570
,2021-11-23 10:21:55,web application,07:24:03,2410,2756
,2023-09-10 04:33:28,web application,15:18:01,2875,7364
,2022-08-03 22:03:48,desktop,09:07:13,1006,215
,2021-04-27 04:05:17,web application,23:35:27,540,5609
,2023-08-24 16:12:05,mobile,04:30:44,3456,4115
,2023-01-11 12:35:11,mobile,06:42:09,1454,7871
,2022-06-03 15:52:18,mobile,04:16:32,2346,7129
,2021-10-19 13:21:53,desktop,15:57:08,105,1573
,2021-02-15 12:41:55,mobile,06:42:27,3060,1155
,2023-07-20 08:11:28,desktop,07:40:56,1561,7288
,2021-11-28 05:12:21,web application,19:43:46,3186,549
,2023-03-28 01:34:06,web application,13:36:11,1666,5490
,2021-05-25 19:05:13,mobile,11:50:38,2234,4625
,2021-10-19 14:11:08,web application,01:23:34,2276,828
,2023-01-29 00:12:33,desktop,07:02:42,1991,7578
,2022-04-09 21:34:03,desktop,16:03:28,961,6810
,2023-10-03 01:20:45,web application,00:13:31,900,5610
,2022-02-01 18:32:11,web application,12:14:11,717,4738
,2022-10-18 18:02:48,desktop,01:02:40,355,3428
,2022-11-10 01:51:08,mobile,16:23:13,2521,2257
,2023-10-29 01:58:51,desktop,21:33:07,1779,782
,2021-06-30 09:28:27,desktop,09:20:24,996,7999
,2023-03-23 12:17:23,mobile,19:27:12,1208,2296
,2022-06-22 19:33:40,web application,02:42:38,2815,4638
,2021-11-03 17:58:35,mobile,08:06:40,529,6855
,2021-10-19 13:30:11,desktop,05:56:09,1028,4848
,2022-10-21 02:14:19,desktop,10:49:34,236,7935
,2021-10-11 09:48:06,mobile,10:41:58,1022,4123
,2022-05-29 21:17:33,mobile,00:50:06,2111,5415
,2021-12-14 22:52:23,desktop,03:23:10,3355,5917
,2023-03-25 19:08:55,web application,00:06:47,1405,8921
,2022-02-09 17:19:47,mobile,16:51:54,861,6088
,2021-06-03 04:11:48,mobile,19:44:26,2270,8955
,2021-03-22 17:22:41,mobile,07:11:05,3157,2724
,2021-12-09 04:48:53,desktop,18:42:47,68,3674
,2023-04-03 18:21:32,desktop,10:04:15,1540,1356
,2023-08-08 00:36:04,desktop,02:57:07,1868,5473
,2021-09-18 11:15:53,web application,13:11:55,3256,3982
,2022-02-12 04:31:32,mobile,14:23:54,1763,2473
,2023-05-04 20:50:06,web application,15:03:52,2608,3435
,2021-11-24 00:53:53,web application,13:32:18,1391,8434
,2021-11-21 07:46:34,desktop,12:00:33,2849,7432
,2022-12-19 12:25:20,desktop,22:14:15,2866,419
,2023-01-28 19:14:57,web application,07:02:08,927,8001
,2023-01-10 09:46:37,desktop,20:30:08,4,485
,2021-01-06 19:01:38,desktop,01:15:24,2490,8805
,2023-05-07 23:28:39,mobile,05:43:16,324,2113
,2022-01-12 05:43:30,desktop,07:12:44,520,6233
,2021-03-18 03:03:11,mobile,17:39:08,108,3794
,2021-10-12 17:17:34,mobile,13:55:50,1289,2381
,2022-02-19 12:14:52,desktop,02:55:15,3469,3623
,2020-12-20 22:35:27,desktop,23:51:35,3,2019
,2022-01-19 10:04:40,web application,03:14:44,1490,1569
,2022-02-20 06:22:04,web application,12:52:26,2808,7822
,2023-11-22 11:12:38,mobile,12:42:05,1304,782
,2021-02-19 17:38:21,desktop,03:12:56,1867,4213
,2021-06-14 21:32:34,desktop,11:59:24,1723,6712
,2023-11-12 09:37:48,desktop,19:02:27,1975,8640
,2022-03-10 20:28:14,desktop,21:48:37,1060,3276
,2021-12-12 13:02:23,web application,01:16:44,2432,10
,2023-10-07 05:20:13,desktop,07:29:18,2510,995
,2023-06-04 18:06:11,desktop,15:05:48,2519,7561
,2021-06-06 10:22:17,mobile,08:17:46,784,7370
,2023-12-01 03:55:08,mobile,19:44:53,3432,1643
,2022-02-11 23:46:03,mobile,05:46:04,723,7611
,2021-05-25 16:14:25,desktop,02:10:09,1871,2556
,2021-12-04 14:05:29,web application,03:31:00,1064,2055
,2021-11-29 22:23:41,web application,09:40:28,1765,8415
,2022-05-22 12:36:17,desktop,13:10:14,41,5208
,2022-07-02 00:16:02,web application,04:30:25,520,5133
,2023-05-11 17:48:42,mobile,00:18:46,3253,3409
,2021-10-26 18:00:43,web application,01:13:41,1572,7991
,2022-01-21 02:33:50,web application,09:11:30,852,8252
,2023-11-28 09:55:03,web application,10:00:00,2507,8407
,2022-05-08 05:15:28,mobile,14:54:51,3421,7388
,2022-10-16 01:32:14,desktop,04:41:10,2210,6155
,2022-09-08 14:25:35,desktop,21:30:30,2166,8254
,2023-05-26 05:08:33,web application,15:42:28,68,884
,2022-05-25 08:56:15,mobile,22:13:08,2636,5388
,2022-09-02 00:35:50,mobile,04:40:07,2393,6753
,2021-07-17 11:24:32,mobile,01:51:25,2968,1717
,2023-05-20 18:41:43,web application,03:08:13,964,2590
,2022-03-10 06:24:37,desktop,20:32:30,678,573
,2021-07-24 18:36:12,web application,10:41:28,211,2235
,2023-02-17 02:29:30,mobile,03:08:56,2808,4953
,2022-04-19 19:42:15,web application,15:35:17,2249,5438
,2023-05-11 03:47:25,mobile,15:27:34,1143,255
,2023-07-08 04:37:04,desktop,13:32:06,1587,8913
,2022-01-08 17:32:05,desktop,23:31:20,331,3222
,2021-04-19 17:26:31,mobile,02:45:41,2450,7581
,2023-07-20 12:29:08,desktop,00:36:55,1138,1841
,2022-09-07 09:24:00,web application,15:53:03,1225,6515
,2022-02-09 03:36:30,web application,09:31:46,3460,1281
,2021-08-05 21:49:45,mobile,23:31:21,1220,8804
,2022-04-08 23:13:45,mobile,03:31:00,1615,6549
,2021-05-07 04:58:24,desktop,23:05:12,330,134
,2022-06-29 08:57:03,desktop,14:36:15,1169,3656
,2021-06-30 03:35:03,desktop,16:30:49,740,5756
,2023-04-02 21:29:49,mobile,00:40:02,48,897
,2023-11-13 01:50:48,desktop,07:20:41,1593,1948
,2022-10-02 09:19:24,desktop,21:31:59,786,2479
,2023-10-14 10:39:14,mobile,05:32:51,1103,3117
,2023-11-22 02:57:01,desktop,18:45:13,218,4554
,2022-07-01 13:19:59,desktop,02:21:31,3003,6982
,2022-04-07 17:48:03,desktop,11:58:27,1075,2310
,2023-09-18 01:05:06,web application,13:14:50,1522,6555
,2023-11-16 16:29:27,mobile,15:26:08,3324,2453
,2022-01-19 19:15:44,desktop,23:48:15,2826,119
,2022-02-13 15:35:21,desktop,15:15:09,374,694
,2021-04-21 13:04:32,web application,13:46:20,1254,3202
,2023-02-20 17:39:45,desktop,23:35:59,3285,4783
,2022-12-29 18:55:39,desktop,00:17:56,963,7753
,2022-02-07 01:31:53,desktop,14:04:37,620,3633
,2022-03-03 18:28:10,web application,09:00:03,737,4227
,2021-10-09 15:35:06,desktop,09:32:01,2797,849
,2023-02-13 06:10:48,web application,15:21:02,2007,5258
,2022-08-27 03:29:28,desktop,21:06:07,493,7954
,2023-05-07 04:44:52,desktop,22:15:44,193,8207
,2021-11-22 15:18:49,mobile,15:45:58,1558,8719
,2021-05-28 05:45:48,mobile,13:02:22,255,2806
,2023-05-14 14:32:42,web application,22:24:29,2164,3881
,2021-10-20 13:55:36,mobile,10:34:39,1574,421
,2022-03-29 01:25:29,mobile,18:03:35,1998,2973
,2022-06-05 18:04:43,desktop,21:15:34,2789,2889
,2022-11-19 20:05:58,web application,04:27:54,1407,8376
,2022-10-10 07:04:49,mobile,11:45:00,2637,3702
,2023-07-15 20:15:42,desktop,13:24:24,2191,6497
,2023-07-28 09:15:34,mobile,15:23:00,2598,4536
,2023-08-22 02:06:54,desktop,16:27:11,3054,8147
,2022-03-07 13:27:11,web application,04:47:43,3404,6997
,2021-03-30 01:33:15,mobile,06:11:50,483,1507
,2022-02-10 08:57:13,mobile,08:11:43,2882,2537
,2023-02-11 19:51:01,web application,08:48:00,854,4178
,2021-09-30 19:18:08,mobile,03:26:05,41,8372
,2023-07-20 12:10:56,web application,03:26:25,2744,1274
,2021-06-05 11:30:07,desktop,09:25:57,3478,7865
,2021-03-21 12:59:29,desktop,20:31:02,483,3830
,2022-03-24 16:40:11,mobile,05:25:22,333,1771
,2023-01-04 03:26:47,web application,14:45:31,1578,8716
,2022-11-15 12:46:23,mobile,15:59:23,1464,1792
,2022-07-22 05:39:45,web application,10:41:44,635,5211
,2023-01-28 21:40:37,web application,09:10:41,2469,6917
,2022-07-14 13:36:31,desktop,20:30:44,1042,108
,2021-07-13 23:42:31,web application,01:18:12,456,20
,2023-12-06 13:04:49,web application,17:39:31,788,140
,2021-01-02 23:50:37,desktop,17:15:02,3032,592
,2022-02-16 08:05:38,mobile,14:38:31,731,7606
,2021-04-17 20:49:01,desktop,07:56:52,127,2341
,2021-07-17 21:58:00,mobile,13:05:38,694,729
,2022-05-26 05:11:44,web application,01:09:40,2485,7756
,2021-12-01 11:29:25,web application,19:43:41,615,886
,2022-04-26 05:21:01,web application,10:40:16,848,525
,2021-10-08 10:01:54,web application,07:56:58,1752,998
,2022-08-16 16:08:49,desktop,05:48:00,1647,3218
,2022-10-10 03:08:41,web application,16:17:12,805,4519
,2023-12-11 02:14:28,web application,07:44:05,3253,7042
,2023-10-30 23:41:26,mobile,06:54:30,1075,6551
,2023-10-01 09:30:07,web application,16:12:40,105,6792
,2022-10-21 12:33:21,web application,10:43:00,2002,4207
,2022-03-11 03:19:53,web application,19:21:02,721,5167
,2023-02-13 00:13:21,desktop,02:31:26,878,4767
,2022-04-29 00:15:07,desktop,16:33:47,2494,3065
,2023-02-13 14:27:16,web application,23:06:45,355,3844
,2023-10-29 12:53:17,mobile,22:08:34,1251,868
,2022-08-05 12:27:55,web application,06:37:13,2063,8883
,2022-10-19 02:10:33,desktop,04:59:30,1259,4313
,2021-12-25 16:57:10,desktop,18:09:50,319,5522
,2023-05-11 06:21:44,desktop,22:38:22,908,4334
,2021-01-12 07:46:23,web application,22:31:25,960,6393
,2023-05-07 19:03:59,mobile,12:00:30,2634,1602
,2022-10-22 13:54:32,web application,12:50:39,2264,1830
,2022-11-14 06:53:04,mobile,14:54:34,2208,3283
,2023-06-08 20:14:10,mobile,11:01:03,2745,1053
,2022-02-16 17:19:04,web application,18:39:51,515,782
,2022-01-13 23:18:46,web application,01:56:19,132,5411
,2022-04-16 18:14:12,mobile,13:28:56,2227,3271
,2023-06-28 12:06:02,web application,01:21:55,1655,426
,2023-08-17 10:45:48,desktop,11:41:16,3004,5388
,2022-05-02 19:17:50,desktop,09:32:01,259,7837
,2023-05-26 06:50:19,mobile,09:59:22,76,6945
,2020-12-29 03:01:52,mobile,18:51:03,601,4026
,2022-12-24 18:41:46,mobile,03:26:58,1949,1381
,2022-03-18 21:37:56,desktop,08:34:11,651,7875
,2021-06-25 19:35:40,web application,15:03:39,2144,6647
,2021-07-26 02:17:26,desktop,04:17:05,1906,413
,2021-11-05 00:56:37,mobile,00:31:11,2489,5855
,2021-03-19 16:30:39,mobile,23:47:26,1725,2664
,2022-04-01 16:28:30,mobile,16:26:57,623,3650
,2021-09-06 10:44:25,web application,04:38:48,2673,785
,2021-06-28 19:26:20,web application,01:40:21,2420,7907
,2023-07-26 05:10:49,desktop,21:13:55,1716,6080
,2021-08-29 05:14:13,mobile,04:44:32,3270,2546
,2023-01-07 11:27:39,mobile,02:32:30,2308,6699
,2022-11-08 02:47:59,mobile,23:57:25,2840,1236
,2021-12-14 22:17:43,web application,00:21:02,2377,7409
,2021-03-29 07:58:33,web application,18:05:11,868,1115
,2022-07-25 23:30:23,mobile,18:36:03,224,6585
,2021-02-19 22:01:58,desktop,19:47:23,602,2977
,2021-11-22 19:53:51,mobile,01:47:01,1624,7716
,2021-12-20 01:42:55,desktop,03:06:37,3202,5819
,2022-04-05 07:37:53,desktop,23:09:01,2229,2288
,2021-01-30 16:59:51,mobile,12:02:42,609,6367
,2021-05-26 07:38:34,mobile,22:36:27,2758,292
,2023-03-27 14:33:47,mobile,19:50:52,1776,8546
,2022-09-12 20:42:19,web application,20:40:52,795,7219
,2023-01-13 11:33:00,mobile,13:38:56,970,6788
,2023-01-06 16:35:11,mobile,03:22:25,402,3556
,2023-07-19 21:43:00,desktop,16:59:01,578,5172
,2022-11-24 01:50:09,web application,13:16:01,2034,2578
,2021-12-03 12:31:55,mobile,02:50:05,845,4997
,2023-04-30 16:38:16,web application,16:39:08,717,1672
,2021-02-07 10:58:44,web application,17:46:44,629,5275
,2022-12-13 19:24:12,web application,19:24:27,2475,8285
,2022-11-08 10:25:41,web application,20:52:52,2105,7452
,2021-11-16 17:07:16,desktop,02:05:41,2073,3521
,2023-06-20 09:32:27,mobile,04:26:42,1274,7636
,2021-07-14 11:16:20,mobile,20:11:46,3024,4958
,2023-10-17 16:37:06,mobile,02:52:52,3031,11
,2021-03-03 23:58:51,web application,02:21:16,810,4071
,2023-12-19 04:12:01,web application,05:40:44,591,1808
,2021-07-27 19:34:13,web application,21:48:44,2231,6164
,2021-08-15 12:03:49,web application,22:44:40,2221,1594
,2021-08-08 01:17:25,mobile,04:19:07,871,913
,2022-08-13 10:15:27,desktop,18:39:55,1748,7814
,2023-08-28 13:48:06,web application,08:06:32,1671,385
,2023-08-29 00:19:27,desktop,10:41:46,16,5420
,2021-09-19 15:40:12,mobile,04:39:40,1812,5112
,2023-08-06 02:21:25,desktop,20:40:45,1228,890
,2023-11-04 17:33:12,desktop,07:28:10,1338,7828
,2023-09-19 19:00:21,web application,21:13:45,2910,5548
,2022-01-13 09:25:16,mobile,18:57:03,2693,4047
,2023-06-12 17:50:45,web application,08:42:11,843,3407
,2022-06-20 15:15:36,desktop,09:21:07,226,2662
,2021-01-08 19:50:01,mobile,23:32:26,1514,1986
,2021-01-21 22:06:25,desktop,07:35:10,1302,4075
,2022-10-12 15:44:10,web application,02:00:13,355,4645
,2021-09-11 08:21:24,desktop,15:08:13,2722,5638
,2020-12-26 23:46:22,desktop,23:48:39,2633,8461
,2022-11-17 11:02:53,web application,18:00:06,469,4634
,2023-11-03 05:53:54,desktop,05:07:14,1664,1449
,2022-04-13 19:47:48,mobile,03:58:48,2890,3023
,2023-04-06 19:08:53,mobile,13:39:55,3358,4548
,2021-01-26 07:04:25,web application,12:15:49,2755,2439
,2023-11-26 09:35:48,mobile,21:27:51,513,486
,2023-10-08 11:38:29,desktop,17:42:14,855,4372
,2022-07-14 03:02:24,desktop,14:36:24,2160,7372
,2021-09-27 09:46:37,desktop,08:07:45,1339,7445
,2022-08-31 07:15:26,web application,10:08:55,667,7505
,2021-05-01 06:32:02,web application,07:21:26,1377,4005
,2023-09-14 12:37:28,web application,07:33:08,2726,8429
,2022-08-12 08:34:42,web application,03:21:37,3456,7039
,2023-06-09 10:23:44,desktop,14:15:44,3372,1216
,2021-02-21 15:00:42,mobile,17:42:55,2938,8063
,2022-11-03 06:02:09,desktop,10:01:12,2824,8418
,2021-01-08 08:47:06,web application,10:48:05,72,7328
,2023-10-23 16:20:10,mobile,13:17:41,973,5730
,2021-09-07 15:25:47,web application,23:31:56,934,1312
,2022-05-20 06:57:57,desktop,22:14:33,1053,5418
,2023-08-13 19:35:02,desktop,18:43:33,860,7975
,2023-03-26 11:22:52,web application,20:54:25,3002,1909
,2021-04-25 17:13:07,web application,19:12:13,744,7686
,2021-06-25 15:44:18,web application,03:26:54,1586,6920
,2021-10-15 20:24:14,mobile,18:50:55,1,14
,2021-04-29 03:11:25,desktop,10:18:49,112,6575
,2022-05-07 19:49:23,desktop,01:47:27,2877,8310
,2021-09-09 13:07:53,desktop,22:22:50,1861,1808
,2021-10-05 12:22:52,web application,03:38:21,1478,3627
,2023-03-19 07:10:56,web application,03:08:41,2492,2823
,2023-07-21 13:45:13,web application,12:12:23,2506,4966
,2021-07-31 23:02:04,desktop,15:27:00,3057,3944
,2021-05-03 16:49:58,web application,14:05:33,1241,5479
,2022-06-06 07:46:17,web application,18:06:38,1938,8369
,2021-05-23 18:55:35,mobile,08:27:05,115,3050
,2023-11-30 05:16:55,web application,12:35:22,2346,2185
,2023-07-13 08:50:47,mobile,23:30:10,2604,5541
,2022-04-01 09:48:54,desktop,10:18:10,895,4804
,2023-10-23 06:26:14,web application,01:39:52,2506,3671
,2023-10-12 22:37:33,web application,02:45:39,2241,7389
,2023-05-30 00:13:05,desktop,21:48:18,1300,3784
,2021-04-07 04:03:02,desktop,14:49:26,2656,6174
,2021-11-17 13:22:55,web application,09:15:27,704,6125
,2021-07-31 12:33:26,mobile,04:45:34,1611,7622
,2022-10-22 03:33:03,desktop,08:24:43,3414,2568
,2022-08-30 01:36:54,web application,20:26:56,1939,3419
,2022-05-11 14:20:09,desktop,23:21:08,2966,1092
,2021-03-29 20:53:37,mobile,21:22:08,1816,3752
,2021-07-03 20:33:35,web application,19:19:26,2531,2194
,2023-04-08 14:03:31,mobile,06:00:58,2114,3599
,2023-07-11 11:49:42,desktop,12:02:22,1344,1473
,2023-07-22 02:57:19,web application,14:37:17,1109,3937
,2023-06-23 06:10:10,desktop,10:25:22,2783,8148
,2022-08-28 16:18:52,mobile,15:36:21,3181,8549
,2023-02-15 09:47:33,desktop,06:00:54,2207,3309
,2022-12-27 23:47:26,desktop,06:29:52,2285,5522
,2021-05-02 00:53:04,web application,01:39:24,3114,7686
,2023-11-22 17:20:01,web application,10:01:48,2066,8828
,2021-05-26 22:36:55,mobile,22:55:49,675,2125
,2022-05-09 01:26:13,web application,20:34:28,799,2505
,2023-10-06 16:10:40,desktop,18:54:19,712,935
,2023-12-10 01:49:02,desktop,00:18:26,556,7979
,2022-10-28 00:38:54,desktop,20:28:36,2967,899
,2022-10-29 19:27:14,desktop,18:16:05,3321,5550
,2023-07-29 02:53:53,mobile,08:55:03,871,3787
,2021-06-24 00:46:57,mobile,16:58:57,3061,6392
,2021-06-02 01:10:18,desktop,09:28:23,522,1774
,2023-01-26 14:52:05,mobile,11:03:12,185,8912
,2021-05-14 15:12:42,desktop,18:42:20,3217,7824
,2022-08-28 22:06:01,mobile,13:48:05,803,1026
,2021-01-08 03:30:39,mobile,14:58:40,2641,6230
,2022-12-02 03:59:49,mobile,23:41:20,482,4476
,2022-01-14 20:59:38,web application,07:04:22,2392,8112
,2023-01-26 09:58:03,mobile,20:57:13,847,1349
,2021-11-13 15:39:17,desktop,01:56:50,2860,728
,2021-01-15 06:59:06,mobile,07:15:24,3433,3924
,2021-12-17 16:05:11,web application,08:41:28,1649,7981
,2022-02-03 21:27:07,web application,11:03:17,1759,4441
,2022-08-14 20:11:12,web application,20:29:31,140,2609
,2021-05-13 02:15:45,mobile,09:09:06,679,841
,2023-11-06 00:06:30,web application,19:16:56,1230,2658
,2021-07-24 01:41:28,web application,07:22:53,2921,503
,2022-06-21 00:43:44,mobile,19:54:24,2870,8518
,2021-05-23 13:40:12,desktop,04:43:32,2206,87
,2022-06-27 00:42:09,web application,00:47:35,1513,6185
,2022-04-01 19:47:45,web application,20:44:49,1064,3667
,2023-11-17 15:25:03,desktop,07:02:15,3207,8905
,2022-09-04 18:49:30,mobile,01:21:18,2140,2588
,2022-04-17 18:56:43,web application,14:29:27,1612,3894
,2023-07-29 21:44:22,desktop,07:14:29,1123,7120
,2023-08-05 18:32:06,desktop,04:03:55,1162,6993
,2023-10-07 00:41:38,desktop,16:26:25,3172,1728
,2023-05-03 15:31:47,desktop,03:29:48,2207,8763
,2023-08-06 19:52:26,mobile,03:00:00,276,5327
,2022-12-31 07:10:48,mobile,21:30:43,1463,8660
,2021-06-21 03:25:28,desktop,19:45:10,2943,5537
,2023-10-05 23:32:50,desktop,20:17:03,354,5146
,2022-11-15 02:54:22,web application,11:03:29,675,7323
,2021-01-07 05:17:21,mobile,05:57:54,831,7860
,2022-08-05 11:06:22,desktop,19:06:26,2008,1964
,2021-05-09 18:06:02,mobile,12:16:28,1123,2237
,2022-01-25 09:30:50,desktop,23:28:33,725,454
,2023-07-26 11:09:50,web application,08:17:30,2867,2350
,2021-04-15 15:46:57,web application,08:47:23,221,6931
,2021-01-28 22:10:04,desktop,18:11:34,168,5101
,2022-04-13 17:47:23,web application,05:24:32,1828,4473
,2022-04-01 10:37:32,desktop,06:15:41,2705,6291
,2021-09-10 00:45:26,web application,21:48:24,2870,4292
,2022-02-17 11:26:01,mobile,07:28:56,2264,3335
,2023-06-16 06:49:45,web application,21:30:26,711,7629
,2023-09-06 21:36:30,web application,16:50:29,1723,4182
,2023-06-27 04:45:55,desktop,12:31:32,291,5859
,2022-12-27 13:11:10,web application,16:20:42,2752,3187
,2022-08-16 19:10:35,desktop,22:15:53,705,8544
,2022-03-31 05:32:30,web application,16:50:44,1295,6634
,2023-07-23 23:26:39,web application,20:26:29,1772,5015
,2021-05-23 15:26:10,desktop,17:30:56,2508,8127
,2021-05-20 12:14:01,desktop,11:18:47,1707,1723
,2021-07-27 13:01:34,mobile,02:07:04,3419,5682
,2021-02-17 18:43:35,desktop,00:10:32,2606,3534
,2022-05-21 02:34:32,desktop,00:12:44,1122,8119
,2022-12-28 01:46:13,mobile,05:42:46,410,6006
,2022-06-12 11:36:51,desktop,07:40:31,2338,8990
,2023-08-10 10:05:41,web application,05:01:37,1264,6758
,2023-12-15 10:06:00,web application,19:30:36,2299,2348
,2023-12-04 23:18:17,mobile,21:00:55,3015,1030
,2023-11-28 13:04:30,mobile,03:48:21,2210,802
,2023-11-22 09:34:34,web application,23:25:17,1499,7402
,2022-09-02 02:55:48,mobile,21:14:23,76,5622
,2023-02-14 04:28:08,web application,19:23:34,1310,4968
,2021-09-22 14:35:02,desktop,21:17:35,841,6502
,2021-05-15 04:17:42,mobile,22:26:36,1193,8733
,2023-10-28 21:02:16,mobile,13:05:37,3231,5656
,2022-04-07 07:08:59,web application,11:31:04,1887,8054
,2023-10-26 03:30:06,mobile,14:29:49,3250,4731
,2023-10-25 14:23:10,web application,07:31:50,3437,2300
,2022-03-04 18:01:34,desktop,02:46:13,2823,5957
,2023-07-05 09:28:01,desktop,23:00:15,2236,1556
,2021-01-03 18:50:01,desktop,16:01:25,2644,3773
,2022-01-29 11:52:19,web application,22:35:43,367,4955
,2021-04-10 08:36:42,mobile,01:16:38,2006,2948
,2021-04-13 13:07:31,mobile,08:54:38,1305,8208
,2021-08-27 02:41:21,web application,19:28:12,1995,74
